82-Pb-207(n,elastic) ENDF/B-VII.1
1997800.0,4.78475
2003700.0,5.35922
2009700.0,4.55187
2027600.0,5.3046
2058500.0,4.91393
2089400.0,4.80894
2103720.0,5.49148
2108500.0,5.58285
2114900.0,4.801
2121400.0,5.07838
2127800.0,4.55065
2154000.0,5.75475
2160700.0,5.18456
2180700.0,5.52104
2187500.0,5.82212
2194300.0,4.94132
2201100.0,5.42223
2207900.0,4.97119
2228700.0,5.86576
2242600.0,5.019
2263900.0,5.83314
2278200.0,5.24762
2292600.0,5.87481
2299900.0,5.53398
2307200.0,6.34258
2314600.0,5.05072
2322000.0,5.70551
2329400.0,5.44903
2336800.0,5.95068
2351900.0,5.12462
2397800.0,5.79452
2413400.0,5.151
2421300.0,6.04743
2437100.0,5.48425
2469300.0,5.94442
2477400.0,5.02739
2502000.0,5.66478
2527100.0,5.19787
2535500.0,5.56182
2569600.0,5.2023
2578300.0,5.42228
2587000.0,4.80234
2619980.0,5.7482
2640000.0,6.17682
2658000.0,5.50178
2732100.0,6.36836
2751100.0,5.58758
2770300.0,6.28004
2869400.0,6.05889
2879600.0,6.40612
2900100.0,5.74573
2920900.0,6.04425
2952500.0,5.93658
3006300.0,5.45642
3028300.0,6.38332
3039300.0,5.97217
3061600.0,6.14404
3072900.0,6.08422
3107000.0,6.2133
3118500.0,6.20428
3130000.0,5.76562
3141600.0,5.70331
3153300.0,6.00512
3165100.0,5.78719
3188800.0,6.07935
3212800.0,5.5647
3224900.0,6.00522
3249200.0,5.88303
3261500.0,6.19272
3298800.0,5.75141
3311400.0,6.0456
3336800.0,5.85057
3349600.0,6.07256
3362500.0,5.75137
3375400.0,5.86552
3388400.0,5.55866
3401500.0,5.78901
3414700.0,5.52522
3434700.0,5.77037
3454700.0,5.84713
3468200.0,5.4148
3495400.0,5.80214
3536800.0,5.86027
3550800.0,5.56116
3564800.0,5.714
3578900.0,5.39886
3593200.0,5.54441
3607500.0,5.4275
3621900.0,5.61273
3636300.0,5.36297
3650900.0,5.72556
3665600.0,5.61186
3680300.0,5.67606
3695100.0,5.37848
3710000.0,5.69653
3725100.0,5.50026
3740200.0,5.68122
3770600.0,5.46101
3832700.0,5.68272
3848500.0,5.54129
3880300.0,5.69976
3896400.0,5.43835
3928800.0,5.65874
3961600.0,5.58225
3978200.0,5.7282
3994900.0,5.52681
4028500.0,5.71459
4062600.0,5.55946
4132100.0,5.58686
4221500.0,5.36629
4276600.0,5.51869
4332700.0,5.15332
4351700.0,5.35688
4409300.0,5.2278
4448300.0,5.29295
4468100.0,5.07324
4548300.0,5.18617
4568700.0,5.07789
4589200.0,5.30353
4609900.0,5.18328
4630700.0,5.27744
4651700.0,5.11582
4715400.0,5.02116
4773000.0,5.22999
5243250.0,4.68265
6550000.0,3.55161
7665120.0,2.99055
8843480.0,2.63296
1.0E7,2.48333
1.05E7,2.46448
1.22285E7,2.54142
1.7258E7,3.15084
2.0E7,3.30311
2.1E7,3.3106
2.45E7,3.1752
3.45E7,2.30025
3.9E7,2.0606
4.35E7,1.9848
4.4E7,1.9841
5.0E7,2.08005
6.8E7,2.6456
7.85E7,2.7963
8.3E7,2.8099
9.6E7,2.7125
1.5E8,1.7758
1.74E8,1.4782
2.0E8,1.2654
